Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,LibraryName,SampleType,,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,dbgap_study_accession,Consent,RunHash,ReadHash
vp_0170,31/10/2020 0:28,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP234748,PRJNA593659,593659,SRS5763269,SAMN13482950,SRA1006614,RNA-Seq,PCR,TRANSCRIPTOMIC,,ZHEJIANG WANLI UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10588937.1_1.fastq.gz,s3://mybucket23443243/SRR10588937.1_2.fastq.gz,3457236,1044085272,3457236,302,389,,PL-Vp3,simple,,pulsed light treatment,,,,,,,no,,,,,,public,3D62BD3BEC4A89DA25EC43E956C22594,ABB1AF0C8D75AC449684BAFE1BE28C08
vp_0171,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000985,SAMN13841018,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894922.1_1.fastq.gz,s3://mybucket23443243/SRR10894922.1_2.fastq.gz,42138314,12641494200,42138314,300,4810,,POR-1-1,simple,,POR-1-1,,,,,,,no,,,,,,public,C327DAF18636B39B0155E5C6625C97DC,EA30FF05E72D9143805B31094B5C7EDD
vp_0172,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000978,SAMN13841019,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894921.1_1.fastq.gz,s3://mybucket23443243/SRR10894921.1_2.fastq.gz,41127493,12338247900,41127493,300,4667,,POR-1-2,simple,,POR-1-2,,,,,,,no,,,,,,public,58FE0B79F3DB411C69A3CFD4D10C5DD0,FA8CA6BD23F91B68BCA0936F1A1EA67F
vp_0173,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000984,SAMN13841020,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894920.1_1.fastq.gz,s3://mybucket23443243/SRR10894920.1_2.fastq.gz,45863884,13759165200,45863884,300,5251,,POR-1-3,simple,,POR-1-3,,,,,,,no,,,,,,public,D06F499584A4DF36B5A11B737F8CD266,BDA3834725A12806FF3DD4403EFEEC8D
vp_0174,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000988,SAMN13841021,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894919.1_1.fastq.gz,s3://mybucket23443243/SRR10894919.1_2.fastq.gz,51912098,15573629400,51912098,300,5170,,deltavscF-1,simple,,deltavscF-1,,,,,,,no,,,,,,public,B9D0A0D40085B55C9EED9A5AC24E6EC0,0CABF08A26B05E367B578C6E4D6897D3
vp_0175,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000979,SAMN13841022,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894918.1_1.fastq.gz,s3://mybucket23443243/SRR10894918.1_2.fastq.gz,45022175,13506652500,45022175,300,4516,,deltavscF-2,simple,,deltavscF-2,,,,,,,no,,,,,,public,2DF35E99235AD2A95262F56F317DE014,23BB1CB371FC3C037A42679C432441FC
vp_0176,15/01/2020 6:25,223926,Vibrio parahaemolyticus RIMD 2210633,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP241964,PRJNA601057,601057,SRS6000980,SAMN13841023,SRA1026499,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,,NANJING AGRICULTURAL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR10894917.1_1.fastq.gz,s3://mybucket23443243/SRR10894917.1_2.fastq.gz,51579926,15473977800,51579926,300,5163,,deltavscF-3,simple,,deltavscF-3,,,,,,,no,,,,,,public,E884BBD463158EFCAED7FC563B7929B9,5339A809E917BB434F2BE10B1F57F25C
vp_0177,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258387,PRJNA627978,627978,SRS6534263,SAMN14693021,SRA1068943,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11607711.1_1.fastq.gz,s3://mybucket23443243/SRR11607711.1_2.fastq.gz,48652441,13889067275,48652441,285,4234,,S02_TSB1,simple,,VPS02_TSB rep1,,,,,,,no,,,,,,public,9A8D7EDA311866BE9CDDF06F318E7585,87E7E349A17FDE84E8C8215ED066057E
vp_0178,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258387,PRJNA627978,627978,SRS6534434,SAMN14694442,SRA1068980,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11607900.1_1.fastq.gz,s3://mybucket23443243/SRR11607900.1_2.fastq.gz,52374169,14997887945,52374169,286,4558,,S02_TSB2,simple,,VPS02_TSB rep 2,,,,,,,no,,,,,,public,4E92912F5551F507EA7FA04C4178AD3C,27E22DDE1C84F9F876F3AF919672DC66
vp_0179,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258387,PRJNA627978,627978,SRS6534661,SAMN14694643,SRA1068991,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11608174.1_1.fastq.gz,s3://mybucket23443243/SRR11608174.1_2.fastq.gz,50565775,14440025937,50565775,285,4386,,S02_TSB3,simple,,VPS02_TSB rep3,,,,,,,no,,,,,,public,DE70670522D7C4BC9A843C917F6DBFF2,257E6F518D0CFE3B4F98CAE6601CB09E
vp_0180,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258478,PRJNA628080,628080,SRS6534933,SAMN14730763,SRA1069016,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11608692.1_1.fastq.gz,s3://mybucket23443243/SRR11608692.1_2.fastq.gz,38707601,11083921757,38707601,286,3378,,2HP_TSB1,simple,,VP2HP_TSB rep1,,,,,,,no,,,,,,public,EB6BC2BEE47A9B4899877B9CF032F599,1966B8AF23E1E5D2F240D860E9896E9B
vp_0181,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258478,PRJNA628080,628080,SRS6535170,SAMN14731295,SRA1069041,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11608936.1_1.fastq.gz,s3://mybucket23443243/SRR11608936.1_2.fastq.gz,42356973,12138927596,42356973,286,3689,,2HP_TSB2,simple,,VP2HP_TSB  rep2,,,,,,,no,,,,,,public,C889382C469565B495BB609210FE066B,4F03BFB49DCD97EEFF64F49FF15891F0
vp_0182,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258478,PRJNA628080,628080,SRS6535280,SAMN14731355,SRA1069050,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609211.1_1.fastq.gz,s3://mybucket23443243/SRR11609211.1_2.fastq.gz,46567104,13344392094,46567104,286,4049,,2HP_TSB3,simple,,VP2HP_TSB  rep3,,,,,,,no,,,,,,public,121D82F572FF5E784EF63B3953BFA452,378EF2E61E4A15D8672D6209F09B3F12
vp_0183,25/04/2020 21:31,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535315,SAMN14731392,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609250.1_1.fastq.gz,s3://mybucket23443243/SRR11609250.1_2.fastq.gz,29817284,9004819768,29817284,302,2783,,Sam_15vp1,simple,,Sam_15vp1,,,,,,,no,,,,,,public,0830A7BBFBC5F7BC23837EEFE156C1A0,F80222CA173C2FB6DAF032BE09280F44
vp_0184,25/04/2020 21:36,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535324,SAMN14731393,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609249.1_1.fastq.gz,s3://mybucket23443243/SRR11609249.1_2.fastq.gz,29617514,8944489228,29617514,302,2748,,Sam_15vp2,simple,,Sam_15vp2,,,,,,,no,,,,,,public,8E438C17D39B836FA48B564682CFB82B,EB70D4EE27161233114F2040C1742C99
vp_0185,25/04/2020 21:28,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535314,SAMN14731394,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609248.1_1.fastq.gz,s3://mybucket23443243/SRR11609248.1_2.fastq.gz,26988368,8150487136,26988368,302,2523,,Sam_15vp3,simple,,Sam_15vp3,,,,,,,no,,,,,,public,60C4377CFAC584E05CFD58254542656D,5E13BEF7651539698248AA53E3D2EF03
vp_0186,25/04/2020 21:29,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535316,SAMN14731395,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609247.1_1.fastq.gz,s3://mybucket23443243/SRR11609247.1_2.fastq.gz,26538367,8014586834,26538367,302,2495,,Sam_37vp1,simple,,Sam_37vp1,,,,,,,no,,,,,,public,FEC5BCBB63FDE71367540E9BD87B8A10,DF64C151194BBDD5B869B01C2D2C89B2
vp_0187,25/04/2020 21:21,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535317,SAMN14731396,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609246.1_1.fastq.gz,s3://mybucket23443243/SRR11609246.1_2.fastq.gz,21355763,6449440426,21355763,302,1965,,Sam_37vp2,simple,,Sam_37vp2,,,,,,,no,,,,,,public,B328B0C83F3A7EA20DF3800463D83F5F,359D903B76D497D12857545CB9F87B43
vp_0188,25/04/2020 21:34,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,HiSeq X Ten,,SRP258529,PRJNA628104,628104,SRS6535318,SAMN14731397,SRA1069055,RNA-Seq,unspecified,TRANSCRIPTOMIC,,SHANGHAI OCEAN UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11609245.1_1.fastq.gz,s3://mybucket23443243/SRR11609245.1_2.fastq.gz,21118615,6377821730,21118615,302,1965,,Sam_37vp3,simple,,Sam_37vp3,,,,,,,no,,,,,,public,E6499DB23784248091042FE1144DF553,DD936B734F3484EEE9A2038AB76D4F26
vp_0189,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258559,PRJNA628148,628148,SRS6536933,SAMN14732298,SRA1069087,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11610944.1_1.fastq.gz,s3://mybucket23443243/SRR11610944.1_2.fastq.gz,39103391,10606960420,39103391,271,3294,,2HP_SW1,simple,,VP2HP_SW  rep1,,,,,,,no,,,,,,public,F1C1EC3C23C45906D220AF230FADE800,C0BBFC602B7ED4B3C660AF3B66438EEF
vp_0190,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258559,PRJNA628148,628148,SRS6537425,SAMN14733014,SRA1069167,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11611467.1_1.fastq.gz,s3://mybucket23443243/SRR11611467.1_2.fastq.gz,37497742,10186915103,37497742,271,3123,,2HP_SW2,simple,,VP2HP_SW  rep2,,,,,,,no,,,,,,public,566F5B546DF9C2FE27E43AD44D449B3B,B7C704EF62B37F22BBF54BB183B2191D
vp_0191,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258559,PRJNA628148,628148,SRS6538886,SAMN14733627,SRA1069244,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11612989.1_1.fastq.gz,s3://mybucket23443243/SRR11612989.1_2.fastq.gz,35931084,9769831995,35931084,271,3031,,2HP_SW3,simple,,VP2HP_SW  rep3,,,,,,,no,,,,,,public,94003692D5CC170217CEE89234A158E2,3DB909231898FD934F4D507E1CCB4D08
vp_0192,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258638,PRJNA628564,628564,SRS6539217,SAMN14734286,SRA1069263,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11613379.1_1.fastq.gz,s3://mybucket23443243/SRR11613379.1_2.fastq.gz,34670120,9494457087,34670120,273,2928,,2HP_SSW1,simple,,VP2HP_SSW  rep1,,,,,,,no,,,,,,public,3AA7EBD1901D323A3700CB673F33F22B,967FC38C95C8D36D02A9A6695513C7FA
vp_0193,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258638,PRJNA628564,628564,SRS6543040,SAMN14749976,SRA1069759,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11617821.1_1.fastq.gz,s3://mybucket23443243/SRR11617821.1_2.fastq.gz,37288987,10195577740,37288987,273,3134,,2HP_SSW2,simple,,VP2HP_SSW  rep2,,,,,,,no,,,,,,public,1049222AFF8977BCA6020A7B5D62801F,56BB088C9C1F578E2C8F94B57FB451A0
vp_0194,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258638,PRJNA628564,628564,SRS6544842,SAMN14750839,SRA1069802,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11621650.1_1.fastq.gz,s3://mybucket23443243/SRR11621650.1_2.fastq.gz,34059363,9274380726,34059363,272,2875,,2HP_SSW3,simple,,VP2HP_SSW  rep3,,,,,,,no,,,,,,public,9D3A425773E25ABEC472408C3340B21E,6449811A4F8EB7DDDAFE35AE334FCB4D
vp_0195,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258827,PRJNA628841,628841,SRS6545755,SAMN14752086,SRA1069858,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11622652.1_1.fastq.gz,s3://mybucket23443243/SRR11622652.1_2.fastq.gz,50207826,14354815297,50207826,285,4348,,5HP_TSB1,simple,,VP5HP_TSB  rep1,,,,,,,no,,,,,,public,8D01A336724DF792C2D43A0B2CDF3D8D,957726A4790066BF9C322F2A068B7A02
vp_0196,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258827,PRJNA628841,628841,SRS6547240,SAMN14752732,SRA1069892,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11624240.1_1.fastq.gz,s3://mybucket23443243/SRR11624240.1_2.fastq.gz,54450604,15563793970,54450604,285,4730,,5HP_TSB2,simple,,VP5HP_TSB  rep2,,,,,,,no,,,,,,public,C060FA76486F367A1CF8B5DCAD44D8AC,4E05F97F0E088341AB8A8DF8C7D22966
vp_0197,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP258827,PRJNA628841,628841,SRS6557878,SAMN14764548,SRA1070137,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11635551.1_1.fastq.gz,s3://mybucket23443243/SRR11635551.1_2.fastq.gz,46952534,13358946089,46952534,284,4077,,5HP_TSB3,simple,,VP5HP_TSB  rep3,,,,,,,no,,,,,,public,C7068C322F4A571F68AEB5B4CEF71942,B4B6CFD06861C35374EAB3D05C74E635
vp_0198,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259122,PRJNA629291,629291,SRS6560669,SAMN14770827,SRA1070298,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11638766.1_1.fastq.gz,s3://mybucket23443243/SRR11638766.1_2.fastq.gz,23402882,6273961779,23402882,268,1933,,5HP_SW1,simple,,VP5HP_SW  rep1,,,,,,,no,,,,,,public,9A7CC8414E9D6DBBF086633417E096EA,C29DFBC012EDF70119DED7191C1CEF43
vp_0199,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259122,PRJNA629291,629291,SRS6569377,SAMN14774951,SRA1070454,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11647977.1_1.fastq.gz,s3://mybucket23443243/SRR11647977.1_2.fastq.gz,31351235,8414748680,31351235,268,2607,,5HP_SW2,simple,,VP5HP_SW  rep2,,,,,,,no,,,,,,public,4B179885492FB2695DE6B7C242FA6B7D,82B5AABD01B24F32EBA7CEEBB2A1E814
vp_0200,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259122,PRJNA629291,629291,SRS6573157,SAMN14777632,SRA1070665,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11652914.1_1.fastq.gz,s3://mybucket23443243/SRR11652914.1_2.fastq.gz,34638009,9389290790,34638009,271,2901,,5HP_SW3,simple,,VP5HP_SW  rep3,,,,,,,no,,,,,,public,226B09A628DF153FAD496112C0C84974,90856EF0ABFE913A200DA62DE81BF128
vp_0201,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259397,PRJNA629606,629606,SRS6577019,SAMN14784244,SRA1071077,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11658054.1_1.fastq.gz,s3://mybucket23443243/SRR11658054.1_2.fastq.gz,31586825,8392380121,31586825,265,2603,,5HP_SSW1,simple,,VP5HP_SSW  rep1,,,,,,,no,,,,,,public,6B33A0E91E976C5737B5D7F0E6D6424A,538B0785C873168F63A0401339AB6C9D
vp_0202,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259397,PRJNA629606,629606,SRS6577451,SAMN14784913,SRA1071091,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11658490.1_1.fastq.gz,s3://mybucket23443243/SRR11658490.1_2.fastq.gz,33290606,8728389811,33290606,262,2709,,5HP_SSW2,simple,,VP5HP_SSW  rep2,,,,,,,no,,,,,,public,35B82B2941C1865A659364186DAD9655,CC0D706F97FB62E29B9A7383F86C6817
vp_0203,1/01/2022 3:03,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP259397,PRJNA629606,629606,SRS6578000,SAMN14785460,SRA1071126,RNA-Seq,PCR,TRANSCRIPTOMIC,,MAHIDOL UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR11659062.1_1.fastq.gz,s3://mybucket23443243/SRR11659062.1_2.fastq.gz,33782763,9173607771,33782763,271,2859,,5HP_SSW3,simple,,VP5HP_SSW  rep3,,,,,,,no,,,,,,public,868F3CE19F7BF27F8705D64261699D9A,F49DDEC1DCBE82FB947401753CF3F458
vp_0204,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856977,SAMN15297587,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033039.1_1.fastq.gz,s3://mybucket23443243/SRR12033039.1_2.fastq.gz,5704658,1711397400,5704658,300,672,,,simple,,GSM4623113,,,,,,,no,,,,,,public,86A97C51E3844431D23417F5D93D319A,FE6C0A16D2D700D2978357D88DAA2C89
vp_0205,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856976,SAMN15297586,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033040.1_1.fastq.gz,s3://mybucket23443243/SRR12033040.1_2.fastq.gz,6076415,1822924500,6076415,300,721,,,simple,,GSM4623114,,,,,,,no,,,,,,public,8FB239CA9186B84A4AFAD9A3F1D82B16,C996AC04D0B36D1B52F2C918E2A706F9
vp_0206,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856978,SAMN15297585,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033041.1_1.fastq.gz,s3://mybucket23443243/SRR12033041.1_2.fastq.gz,5901598,1770479400,5901598,300,698,,,simple,,GSM4623115,,,,,,,no,,,,,,public,3710665A6080256665B9BD7F9A385168,2CDE61F1B38FBF9F2A5AFA1F0896A31B
vp_0207,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856979,SAMN15297584,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033042.1_1.fastq.gz,s3://mybucket23443243/SRR12033042.1_2.fastq.gz,6100157,1830047100,6100157,300,724,,,simple,,GSM4623116,,,,,,,no,,,,,,public,89A336BB6F073C84D8BBB68E60052DB0,1B38E8FE8065D1E9BBE09D4677BCFE5E
vp_0208,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856980,SAMN15297583,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033043.1_1.fastq.gz,s3://mybucket23443243/SRR12033043.1_2.fastq.gz,5445817,1633745100,5445817,300,642,,,simple,,GSM4623117,,,,,,,no,,,,,,public,E0EF3B359AEACBDB4166A02C39B42CEA,617100C54331131BB30553C8EE19ABDA
vp_0209,18/06/2020 18:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP267647,PRJNA640045,640045,SRS6856981,SAMN15297582,SRA1088248,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR12033044.1_1.fastq.gz,s3://mybucket23443243/SRR12033044.1_2.fastq.gz,5082567,1524770100,5082567,300,600,,,simple,,GSM4623118,,,,,,,no,,,,,,public,EC29AD81ECC5626645FF5B86EEACFE46,EEE434D5DF4CF92B9708F946F1B43486
vp_0210,19/02/2015 16:53,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP055104,PRJNA275659,275659,SRS846939,SAMN03352103,SRA243101,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR1806638.1_1.fastq.gz,s3://mybucket23443243/SRR1806638.1_2.fastq.gz,10144844,2028968800,10144844,200,749,,,simple,,GSM1612416,,,,,,,no,,,,,,public,D9022DF151927C8185258E6E71BA69BB,2B71967452F2B7CA7E2776FA7317B7B9
